Data;acd;pesid2;gravidade
30/10/2007;113;17;15,04424779
30/10/2008;133;14;10,52631579
30/10/2009;188;18;9,574468085
30/10/2010;259;36;13,8996139
30/10/2011;239;38;15,89958159
30/10/2012;136;10;7,352941176
30/10/2013;161;16;9,937888199
30/10/2014;150;22;14,66666667
30/10/2015;202;29;14,35643564
30/10/2016;144;26;18,05555556
30/10/2017;142;14;9,85915493
30/10/2018;121;9;7,438016529
30/10/2019;141;6;4,255319149
30/10/2020;199;27;13,5678392
30/11/2007;164;14;8,536585366
30/11/2008;183;29;15,84699454
30/11/2009;163;18;11,04294479
30/11/2010;172;18;10,46511628
30/11/2011;156;20;12,82051282
30/11/2012;184;23;12,5
30/11/2013;277;26;9,386281588
30/11/2014;260;41;15,76923077
30/11/2015;140;10;7,142857143
30/11/2016;137;12;8,759124088
30/11/2017;148;26;17,56756757
30/11/2018;171;15;8,771929825
30/11/2019;188;31;16,4893617
30/11/2020;143;19;13,28671329
30/12/2007;162;19;11,72839506
30/12/2008;131;15;11,45038168
30/12/2009;211;23;10,90047393
30/12/2010;235;21;8,936170213
30/12/2011;238;25;10,50420168
30/12/2012;203;22;10,83743842
30/12/2013;182;23;12,63736264
30/12/2014;170;19;11,17647059
30/12/2015;206;18;8,737864078
30/12/2016;174;25;14,36781609
30/12/2017;216;29;13,42592593
30/12/2018;154;14;9,090909091
30/12/2019;137;14;10,2189781
30/12/2020;141;11;7,80141844
31/01/2007;105;12;11,42857143
31/01/2008;136;26;19,11764706
31/01/2009;180;28;15,55555556
31/01/2010;223;25;11,21076233
31/01/2011;200;17;8,5
31/01/2012;146;20;13,69863014
31/01/2013;173;21;12,13872832
31/01/2014;212;22;10,37735849
31/01/2015;202;15;7,425742574
31/01/2016;201;29;14,4278607
31/01/2017;110;4;3,636363636
31/01/2018;132;8;6,060606061
31/01/2019;106;16;15,09433962
31/01/2020;141;10;7,092198582
31/03/2007;196;30;15,30612245
31/03/2008;105;11;10,47619048
31/03/2009;136;22;16,17647059
31/03/2010;181;30;16,57458564
31/03/2011;163;15;9,202453988
31/03/2012;236;24;10,16949153
31/03/2013;273;35;12,82051282
31/03/2014;167;18;10,77844311
31/03/2015;172;9;5,23255814
31/03/2016;142;16;11,26760563
31/03/2017;156;13;8,333333333
31/03/2018;139;14;10,07194245
31/03/2019;164;25;15,24390244
31/03/2020;79;13;16,4556962
31/05/2007;108;16;14,81481481
31/05/2008;173;16;9,248554913
31/05/2009;215;30;13,95348837
31/05/2010;174;18;10,34482759
31/05/2011;141;6;4,255319149
31/05/2012;183;25;13,66120219
31/05/2013;138;16;11,5942029
31/05/2014;221;34;15,38461538
31/05/2015;222;44;19,81981982
31/05/2016;122;11;9,016393443
31/05/2017;125;15;12
31/05/2018;106;18;16,98113208
31/05/2019;147;20;13,60544218
31/05/2020;161;36;22,36024845
31/07/2007;108;16;14,81481481
31/07/2008;128;10;7,8125
31/07/2009;134;12;8,955223881
31/07/2010;248;38;15,32258065
31/07/2011;260;28;10,76923077
31/07/2012;170;15;8,823529412
31/07/2013;174;11;6,32183908
31/07/2014;146;14;9,589041096
31/07/2015;172;23;13,37209302
31/07/2016;197;31;15,73604061
31/07/2017;146;17;11,64383562
31/07/2018;156;21;13,46153846
31/07/2019;131;9;6,870229008
31/07/2020;172;23;13,37209302
31/08/2007;147;19;12,92517007
31/08/2008;166;35;21,08433735
31/08/2009;131;20;15,26717557
31/08/2010;171;20;11,69590643
31/08/2011;171;12;7,01754386
31/08/2012;217;18;8,294930876
31/08/2013;266;36;13,53383459
31/08/2014;241;34;14,10788382
31/08/2015;171;12;7,01754386
31/08/2016;149;15;10,06711409
31/08/2017;151;18;11,9205298
31/08/2018;140;19;13,57142857
31/08/2019;199;29;14,57286432
31/08/2020;142;15;10,56338028
31/10/2007;141;21;14,89361702
31/10/2008;168;19;11,30952381
31/10/2009;261;36;13,79310345
31/10/2010;232;31;13,36206897
31/10/2011;152;18;11,84210526
31/10/2012;181;15;8,287292818
31/10/2013;163;23;14,11042945
31/10/2014;199;16;8,040201005
31/10/2015;192;17;8,854166667
31/10/2016;150;12;8
31/10/2017;141;13;9,219858156
31/10/2018;136;13;9,558823529
31/10/2019;144;15;10,41666667
31/10/2020;214;19;8,878504673
31/12/2007;120;8;6,666666667
31/12/2008;165;27;16,36363636
31/12/2009;243;28;11,52263374
31/12/2010;270;50;18,51851852
31/12/2011;239;25;10,46025105
31/12/2012;124;11;8,870967742
31/12/2013;171;29;16,95906433
31/12/2014;161;16;9,937888199
31/12/2015;180;26;14,44444444
31/12/2016;154;17;11,03896104
31/12/2017;126;13;10,31746032
31/12/2018;108;9;8,333333333
31/12/2019;141;18;12,76595745
31/12/2020;143;21;14,68531469
